ope_id,school,state,zip_code,school_type,dl_sub_num,dl_sub_dollars,unsub_ug_num,unsub_ug_dollars,unsub_grad_num,unsub_grad_dollars,parent_plus_num,parent_plus_dollars,grad_plus_num,grad_plus_dollars
3789300,UNITECH TRAINING ACADEMY,LA,705067215,Proprietary,395,923859,394,1197292,0,0,14,46103,0,0
3789400,RIVER PARISHES COMMUNITY COLLEGE,LA,707378134,Public,284,878903,305,1197515,0,0,0,0,0,0
3794400,ANGLO EUROPEAN COLLEGE OF CHIROPRACTIC,,BH5 2DF,Foreign-Private,0,0,0,0,1,20500,0,0,1,23292
3797400,CAREER CARE INSTITUTE,CA,935344765,Proprietary,82,231993,80,314238,0,0,11,90244,0,0
3803300,HEALTHCARE TRAINING INSTITUTE,NJ,70833504,Proprietary,41,117941,38,113739,0,0,2,8910,0,0
3804300,BELLEFONTE ACADEMY OF BEAUTY,KY,411692015,Proprietary,20,63572,21,85247,0,0,0,0,0,0
3804400,MEDTECH INSTITUTE,GA,303396040,Proprietary,23,56938,20,70793,0,0,2,25494,0,0
3807300,ROSE BRUFORD COLLEGE,,DA15 9DF,Foreign-Public,1,3500,2,8000,1,10500,1,51872,0,0
3808300,INSTITUTE OF BEAUTY AND WELLNESS (THE),WI,532025715,Proprietary,31,92887,32,140480,0,0,0,0,0,0
3810500,MID CITY COLLEGE,LA,708060000,Proprietary,1,3500,1,6000,0,0,0,0,0,0
3812300,OMNITECH INSTITUTE,GA,303495555,Proprietary,19,45552,21,93241,0,0,1,10972,0,0
3813300,NORTHCENTRAL UNIVERSITY,CA,921066134,Proprietary,12,42488,9,43807,1301,17526817,0,0,136,1993019
3814300,TURNING POINT BEAUTY COLLEGE,AZ,851224766,Proprietary,9,26250,10,47212,0,0,1,10712,0,0
3814400,SOKA UNIVERSITY OF AMERICA,CA,926568081,Private-Nonprofit,87,356528,90,363841,6,69667,34,267460,0,0
3816300,ARTISTIC NAILS & BEAUTY ACADEMY,FL,336055919,Proprietary,37,89013,33,141306,0,0,2,10000,0,0
3816400,AMERICAN GRADUATE SCHOOL IN PARIS,,75006,Foreign-Private,0,0,0,0,10,187900,0,0,8,142400
3818300,HHL LEIPZIG GRADUATE SCHOOL OF MANAGEMENT,,D-04109,Foreign-Private,0,0,0,0,8,158500,0,0,6,70100
3819300,AMERICAN PUBLIC UNIVERSITY SYSTEM,WV,254141621,Proprietary,4654,13953786,4898,19809160,1635,15997309,4,11104,16,161937
3821400,UNIVERSAL COLLEGE OF HEALING ARTS,NE,681121810,Proprietary,2,4500,0,0,0,0,0,0,0,0
3822300,PAUL MITCHELL THE SCHOOL - MONROE,WI,537170000,Proprietary,3,13500,3,18000,0,0,0,0,0,0
3823300,FLORIDA ACADEMY OF HEALTH & BEAUTY,FL,333112901,Proprietary,1,880,0,0,0,0,0,0,0,0
3824300,"ROYAL VETERINARY COLLEGE (THE), UNIVERSITY OF LONDON",,NW1 0TU,Foreign-Public,0,0,0,0,58,1177626,0,0,58,2524742
3827300,CHARLOTTE CHRISTIAN COLLEGE AND THEOLOGICAL SEMINARY,NC,282051648,Private-Nonprofit,34,127959,19,89100,11,130839,0,0,0,0
3829500,SKINWORKS SCHOOL OF ADVANCED SKINCARE,UT,841150000,Proprietary,4,10833,4,16164,0,0,0,0,0,0
3830300,SAE INSTITUTE OF TECHNOLOGY,TN,372034310,Proprietary,80,213349,82,265333,0,0,15,214727,0,0
3832300,DADE MEDICAL COLLEGE,FL,331265534,Proprietary,714,2696068,668,3362051,0,0,46,402736,0,0
3832400,COSMETOLOGY SCHOOL OF ARTS AND SCIENCES,ID,833181327,Proprietary,10,40000,10,48000,0,0,0,0,0,0
3833300,AMERICAN ACADEMY OF TRADITIONAL CHINESE MEDICINE,MN,551130000,Proprietary,2,11000,0,0,8,148570,0,0,1,10003
3837300,AVEDA FREDRIC'S INSTITUTE,OH,450692794,Proprietary,28,81859,31,108446,0,0,7,55694,0,0
3838300,NIGHTINGALE COLLEGE,UT,844030000,Proprietary,49,172945,48,241650,0,0,1,5500,0,0
3838500,NORTHWEST CAREER COLLEGE,NV,891280255,Proprietary,46,130411,46,193995,0,0,0,0,0,0
3839300,AVEDA INSTITUTE,NY,100131522,Proprietary,26,77418,25,101666,0,0,6,75741,0,0
3842500,CAMBRIDGE INSTITUTE OF ALLIED HEALTH AND TECHNOLOGY,FL,327010000,Proprietary,40,101964,38,121973,0,0,0,0,0,0
3846300,PACIFIC LIFE BIBLE COLLEGE,,V3S 2A5,Foreign-Private,13,49135,11,41615,0,0,0,0,0,0
3847300,CRANDALL UNIVERSITY,,E1G 3H9,Foreign-Private,4,19000,4,16000,0,0,0,0,0,0
3848300,DAY SPA CAREER COLLEGE,MS,395640000,Proprietary,3,6448,3,8267,0,0,0,0,0,0
3853300,KECK GRADUATE INSTITUTE OF APPLIED LIFE SCIENCES,CA,917114817,Private-Nonprofit,0,0,35,437500,209,4242062,0,0,198,6663345
3855300,ECCLESIA COLLEGE,AR,727628159,Private-Nonprofit,98,359637,83,268100,0,0,7,32736,0,0
3856300,UNIVERSAL CAREER SCHOOL,FL,331744406,Proprietary,15,52500,15,40389,0,0,0,0,0,0
3856500,FLORIDA SCHOOL OF TRADITIONAL MIDWIFERY,FL,326015507,Private-Nonprofit,22,61704,22,98106,0,0,0,0,0,0
3859400,FALMOUTH UNIVERSITY,,TR11 4RH,Foreign-Public,9,36000,12,37500,6,122500,9,255934,5,112009
3862600,VIRGINIA BAPTIST COLLEGE,VA,224070000,Private-Nonprofit,12,48000,11,36348,2,22475,0,0,0,0
3868400,LOS ANGELES MUSIC ACADEMY,CA,911052540,Proprietary,12,43917,13,50251,0,0,5,95299,0,0
3871300,FOLSOM LAKE COLLEGE,CA,956306798,Public,55,181181,50,217240,0,0,0,0,0,0
3872400,DIVINE MERCY UNIVERSITY,VA,222023609,Private-Nonprofit,0,0,0,0,46,837249,0,0,31,539885
3873300,COPENHAGEN BUSINESS SCHOOL,,DK-2000,Foreign-Public,0,0,0,0,1,20500,0,0,1,7513
3874300,CAMBRIDGE JUNIOR COLLEGE,CA,959938978,Proprietary,11,35210,11,44955,0,0,3,13941,0,0
3875300,MCI INSTITUTE OF TECHNOLOGY,FL,334094937,Proprietary,2,3500,2,6000,0,0,0,0,0,0
3876300,CULPEPER COSMETOLOGY TRAINING CENTER,VA,227013105,Public,3,10500,4,15661,0,0,0,0,0,0
3881400,ESTELLE MEDICAL ACADEMY,IL,600772269,Proprietary,8,17790,8,24309,0,0,0,0,0,0
3883400,AVIATION INSTITUTE OF MAINTENANCE,VA,201094156,Proprietary,41,150366,38,182750,0,0,3,25487,0,0
3885300,EMPLOYMENT SOLUTIONS,KY,405173260,Private-Nonprofit,38,104392,36,67482,0,0,0,0,0,0
3888300,DRAGON RISES COLLEGE OF ORIENTAL MEDICINE,FL,326015089,Private-Nonprofit,0,0,0,0,25,421470,0,0,5,31730
3889300,STANBRIDGE UNIVERSITY,CA,926120000,Proprietary,136,539572,132,685624,58,1186686,21,173880,25,149991
3891300,SOMA INSTITUTE - THE NATIONAL SCHOOL OF CLINICAL MASSAGE THERAPY,IL,606044466,Proprietary,28,80322,35,139530,0,0,0,0,0,0
3894300,HUNTSVILLE BIBLE COLLEGE,AL,358111632,Private-Nonprofit,93,327265,92,519608,15,215427,0,0,0,0
3897400,INTERNATIONAL SPACE UNIVERSITY,,67400,Foreign-Private,0,0,0,0,1,20500,0,0,0,0
3900300,MEDICAL UNIVERSITY OF THE AMERICAS,,,Foreign-For-Profit,0,0,0,0,46,845206,0,0,41,754590
3903400,AMERICAN BEAUTY SCHOOL,NY,104628003,Proprietary,35,101036,10,18801,0,0,0,0,0,0
3903500,SOUTHERN TECHNICAL COLLEGE,FL,328090000,Proprietary,441,1244965,403,1709869,0,0,23,117378,0,0
3907300,PAUL MITCHELL THE SCHOOL GREAT LAKES,MI,480600000,Proprietary,15,28151,14,34699,0,0,0,0,0,0
3909300,PAUL MITCHELL THE SCHOOL LOGAN,UT,843234679,Proprietary,15,43331,12,28617,0,0,1,5053,0,0
3910400,NATIONAL POLYTECHNIC COLLEGE,CA,907121043,Proprietary,13,52216,12,28838,0,0,5,14069,0,0
3912300,CREDENCE INSTITUTE OF BEAUTY,AR,716350000,Proprietary,4,9625,4,8500,0,0,0,0,0,0
3914300,"CALC, INSTITUTE OF TECHNOLOGY",IL,620025946,Proprietary,23,83995,23,113111,0,0,0,0,0,0
3915300,CAREER QUEST LEARNING CENTER,MI,489104732,Proprietary,46,152500,48,226586,0,0,8,59104,0,0
3917300,EVERGREEN BEAUTY AND BARBER COLLEGE,WA,982083759,Proprietary,26,85092,27,101952,0,0,0,0,0,0
3920300,INSTITUTE OF HAIR DESIGN,TN,383101801,Proprietary,2,2732,2,518,0,0,0,0,0,0
3921300,CAMEO COLLEGE OF ESSENTIAL BEAUTY,UT,841076134,Proprietary,13,33396,10,36261,0,0,0,0,0,0
3923300,PRECISION MANUFACTURING INSTITUTE,PA,163358380,Private-Nonprofit,10,31595,11,43827,0,0,1,12768,0,0
3924300,HAIR ACADEMY 110 (THE),MO,635012915,Proprietary,3,10000,3,5755,0,0,0,0,0,0
3927300,MARINELLO SCHOOL OF BEAUTY,CT,63572447,Proprietary,20,26710,14,13977,0,0,0,0,0,0
3930300,BUCHANAN BEAUTY COLLEGE,TN,371602741,Proprietary,3,5481,4,14134,0,0,0,0,0,0
3932500,TOTAL COSMETOLOGY TRAINING CENTER,WA,992176231,Proprietary,11,29315,11,53971,0,0,0,0,0,0
3933300,MUELLER COLLEGE,CA,921083001,Proprietary,6,16590,8,39726,0,0,0,0,0,0
3935300,CALIFORNIA NURSES EDUCATIONAL INSTITUTE,CA,922643612,Proprietary,13,39692,12,53096,0,0,2,11045,0,0
3939400,CENTURA INSTITUTE,FL,328104719,Proprietary,14,36296,12,53164,0,0,0,0,0,0
3939600,DAYTONA COLLEGE,FL,321748449,Proprietary,58,150437,52,124735,0,0,1,3564,0,0
3941300,AVE MARIA UNIVERSITY,FL,341429505,Private-Nonprofit,403,1518390,468,1734197,14,188197,104,1191501,0,0
3944300,MASSAGE THERAPY TRAINING INSTITUTE,NM,880052590,Proprietary,7,19001,9,28839,0,0,1,4500,0,0
3944400,PROFESSIONAL CAREERS INSTITUTE,TX,770362252,Proprietary,1,3014,1,1722,0,0,1,9500,0,0
3945300,UNIVERSITY OF WEST LONDON (THE),,W5 5RF,Foreign-Public,3,10500,6,25000,2,41000,4,125995,2,70936
3946300,FRANKLIN W. OLIN COLLEGE OF ENGINEERING,MA,24921200,Private-Nonprofit,86,272254,65,247814,0,0,4,53052,0,0
3948300,HARRISBURG UNIVERSITY OF SCIENCE AND TECHNOLOGY,PA,171012116,Private-Nonprofit,84,342563,88,218502,4,61500,19,245759,1,6450
3949300,WON INSTITUTE OF GRADUATE STUDIES,PA,190384535,Private-Nonprofit,0,0,0,0,45,837501,0,0,15,274349
3950500,NORTHWEST REGIONAL TECHNOLOGY INSTITUTE,PA,165082820,Proprietary,12,20117,11,24883,0,0,0,0,0,0
3957300,BLUE RIDGE COMMUNITY AND TECHNICAL COLLEGE,WV,254036043,Public,821,2684228,795,2508313,0,0,2,16000,0,0
3957400,NEW COLLEGE OF FLORIDA,FL,342432109,Public,174,646025,180,628475,0,0,21,213740,0,0
3960300,NEW RIVER COMMUNITY AND TECHNICAL COLLEGE,WV,258132636,Public,136,348364,121,373222,0,0,0,0,0,0
3962300,AMERICAN INSTITUTE OF MASSAGE THERAPY,CA,927055479,Proprietary,4,12640,1,4500,0,0,0,0,0,0
3964400,INTERNATIONAL SCHOOL OF BEAUTY,CA,922602740,Proprietary,47,129818,37,145596,0,0,3,11234,0,0
3965300,NEW ENGLAND COLLEGE OF BUSINESS AND FINANCE,MA,21101605,Proprietary,104,326417,87,277581,30,305469,0,0,0,0
3965500,HAIR EXPRESSIONS ACADEMY,MD,208521729,Proprietary,23,71458,23,99500,0,0,1,8000,0,0
3968300,LAKEWOOD SCHOOL OF THERAPEUTIC MASSAGE,MI,480600000,Proprietary,7,17774,7,32967,0,0,1,7997,0,0
3969600,UEI COLLEGE,CA,902474201,Proprietary,231,703903,223,1066009,0,0,52,431151,0,0
3970300,HANDS ON THERAPY,TX,751492294,Proprietary,10,18610,6,19713,0,0,0,0,0,0
3970400,WELLSPRING SCHOOL OF ALLIED HEALTH,MO,641143313,Proprietary,40,122857,41,215402,0,0,4,40953,0,0
3971300,AMERICAN CAREER COLLEGE,CA,917644906,Proprietary,353,1113697,354,1530195,0,0,62,593881,0,0
3973300,SAE  EXPRESSION COLLEGE,CA,946081021,Proprietary,120,502688,120,562907,0,0,41,586919,0,0
3974300,"ST. GEORGE'S UNIVERSITY, SCHOOL OF VETERINARY MEDICINE",,,Foreign-For-Profit,0,0,0,0,420,8352759,0,0,506,18658899
3974500,CALIFORNIA CAREER COLLEGE,CA,913032006,Proprietary,8,26250,8,34780,0,0,1,2000,0,0
3980300,CALIFORNIA STATE UNIVERSITY CHANNEL ISLANDS,CA,930128599,Public,2032,8435490,1682,6825769,45,631218,234,3406707,0,0
3982300,VISIBLE MUSIC COLLEGE,TN,381032710,Private-Nonprofit,49,199642,52,196637,0,0,7,144312,0,0
3985300,CDA TECHNICAL INSTITUTE,FL,322084131,Proprietary,52,134597,60,228793,0,0,9,235724,0,0
3986300,AVIATOR COLLEGE OF AERONAUTICAL SCIENCE & TECHNOLOGY,FL,349469022,Proprietary,4,6169,3,5160,0,0,1,69232,0,0
3987300,TEXAS HEALTH SCHOOL,TX,770792106,Proprietary,18,57064,20,68452,0,0,2,15321,0,0
3988300,"SAE INSTITUTE OF TECHNOLOGY, NEW YORK",NY,100112915,Proprietary,31,93968,34,117921,0,0,15,222891,0,0
3995300,UNIVERSITY OF EAST-WEST MEDICINE,CA,940853922,Proprietary,0,0,0,0,11,178000,0,0,0,0
3997300,ARKANSAS BEAUTY COLLEGE,AR,728013741,Proprietary,9,25888,8,27743,0,0,0,0,0,0
3999300,BEAUMONT ADULT SCHOOL,CA,922235121,Public,21,67313,20,93200,0,0,1,2500,0,0
4001300,PALACE BEAUTY COLLEGE,CA,900064233,Proprietary,14,32359,3,5556,0,0,0,0,0,0
4002400,ECUMENICAL THEOLOGICAL SEMINARY,MI,482013035,Private-Nonprofit,0,0,0,0,8,86683,0,0,0,0
4003300,BLAKE AUSTIN COLLEGE,CA,956873100,Proprietary,73,225635,70,282850,0,0,13,124737,0,0
4005300,UNITED STATES UNIVERSITY,CA,921084429,Proprietary,19,73983,18,102017,16,277302,0,0,0,0
4006300,NUVO COLLEGE OF COSMETOLOGY,MI,494413822,Proprietary,10,19342,6,13670,0,0,0,0,0,0
4014300,P&A SCHOLARS BEAUTY SCHOOL,MI,482040000,Proprietary,28,73742,29,107001,0,0,0,0,0,0
4014400,PALLADIUM TECHNICAL ACADEMY,CA,917804027,Proprietary,9,31500,10,32054,0,0,0,0,0,0
4015300,FRANKFURT SCHOOL OF FINANCE & MANAGEMENT GGMBH,,60314,Foreign-Private,0,0,0,0,10,205000,0,0,7,112309
4016500,AMERICAN INSTITUTE OF BEAUTY,FL,337715901,Proprietary,25,73669,25,120475,0,0,1,12000,0,0
4021300,AUGUSTA SCHOOL OF MASSAGE,GA,308093185,Proprietary,3,6999,3,4383,0,0,0,0,0,0
4021400,"AMERICAN COLLEGE, DUBLIN LIMITED (THE)",,,Foreign-Private,11,52500,10,40600,9,174250,1,20500,0,0
4021500,CENTRAL EUROPEAN UNIVERSITY,,H-1051,Foreign-Private,0,0,0,0,32,541786,0,0,7,34033
4029300,TRENDSETTERS OF FL. SCHOOL OF BEAUTY & BARBERING,FL,322054737,Proprietary,3,6500,3,3803,0,0,0,0,0,0
4031300,SALON PROFESSIONAL ACADEMY (THE),ND,581033337,Proprietary,8,27183,7,23035,0,0,0,0,0,0
4032300,YORK ST JOHN UNIVERSITY,,Y031 7EX,Foreign-Public,2,6685,2,2667,1,16000,0,0,0,0
4035300,TENNESSEE CAREER INSTITUTE,TN,384016335,Proprietary,15,43730,15,60346,0,0,2,14150,0,0
4036300,SOUTHEAST TEXAS CAREER INSTITUTE,TX,776568601,Proprietary,31,73363,28,101688,0,0,0,0,0,0
4037300,LOS ANGELES FILM SCHOOL (THE),CA,900287300,Proprietary,534,1891189,549,2459224,0,0,108,1617211,0,0
4037500,ACADEMY OF HAIR DESIGN,MO,658042303,Proprietary,16,46292,15,63474,0,0,1,10893,0,0
4038300,ATA COLLEGE,KY,402233832,Proprietary,274,667057,254,978557,0,0,7,41620,0,0
4038400,AVI CAREER TRAINING,VA,220661839,Proprietary,4,9332,4,16000,0,0,0,0,0,0
4038500,PIERPONT COMMUNITY & TECHNICAL COLLEGE,WV,265542451,Public,543,1795211,628,2472748,0,0,20,201495,0,0
4038600,BRIDGEVALLEY COMMUNITY AND TECHNICAL COLLEGE,WV,253032735,Public,468,1214893,343,1246865,0,0,3,15422,0,0
4038700,IDEAL BEAUTY ACADEMY,IN,471304215,Proprietary,4,11250,5,19202,0,0,0,0,0,0
4039300,SULLIVAN AND COGLIANO TRAINING CENTERS,FL,330146427,Proprietary,43,105721,41,147260,0,0,0,0,0,0
4040300,COMPASS CAREER COLLEGE,LA,704030653,Proprietary,41,131475,43,204787,0,0,3,11235,0,0
4041300,BERKS CAREER & TECHNOLOGY CENTER,PA,195339112,Public,7,16216,6,17985,0,0,0,0,0,0
4041400,MOUNTWEST COMMUNITY AND TECHNICAL COLLEGE,WV,257019311,Public,360,990147,265,895110,0,0,4,14136,0,0
4043300,ACE INSTITUTE OF TECHNOLOGY,NY,100186473,Proprietary,1,3500,1,6000,0,0,0,0,0,0
4044300,HAZELDEN GRADUATE SCHOOL OF ADDICTION STUDIES,MN,550120000,Private-Nonprofit,0,0,0,0,91,1020017,0,0,31,314967
4045300,NORTHWEST BEAUTY SCHOOL,TX,770911208,Proprietary,4,11000,3,15000,0,0,0,0,0,0
4051300,ART INSTITUTE OF PHOENIX (THE),AZ,850212859,Proprietary,1089,3253193,1070,3974636,0,0,194,2020417,0,0
4056300,CAREER COLLEGE OF CALIFORNIA,CA,927014688,Proprietary,18,49418,18,67253,0,0,3,22607,0,0
4057300,ASHER COLLEGE,CA,958254025,Proprietary,53,133857,49,208043,0,0,0,0,0,0
4059300,TUCSON COLLEGE OF BEAUTY,AZ,857052451,Proprietary,14,40609,13,49967,0,0,0,0,0,0
4060300,AMERICAN INSTITUTE OF MEDICAL TECHNOLOGY,OK,741465201,Proprietary,17,53309,19,85012,0,0,4,40150,0,0
4065300,ROSEMAN UNIVERSITY OF HEALTH SCIENCES,NV,890142333,Private-Nonprofit,133,669006,126,829146,754,27171126,9,281258,712,32175063
4066300,CARDIAC AND VASCULAR INSTITUTE OF ULTRASOUND,AL,366061411,Proprietary,13,45342,16,89925,0,0,0,0,0,0
4067300,SELMA UNIVERSITY,AL,367015232,Private-Nonprofit,225,748191,162,290101,0,0,5,16264,0,0
4072300,AVEDA INSTITUTE PROVO,UT,846011008,Proprietary,24,79501,25,83487,0,0,0,0,0,0
4073300,JUNG TAO SCHOOL OF CLASSICAL CHINESE MEDICINE,NC,286799657,Private-Nonprofit,0,0,0,0,39,723017,0,0,1,4072
4074300,HONDROS COLLEGE,OH,430813855,Proprietary,680,2079520,678,2914859,0,0,22,168223,0,0
4076400,GNOMON,CA,900382616,Proprietary,47,193720,52,254611,0,0,7,171339,0,0
4080300,ASPEN UNIVERSITY,CO,802221930,Proprietary,36,104168,34,122476,104,845151,0,0,0,0
4082300,PROFESSIONAL CAREER TRAINING INSTITUTE,TX,770900000,Proprietary,25,66863,22,96626,0,0,0,0,0,0
4083400,CAMBRIDGE COLLEGE OF HEALTHCARE & TECHNOLOGY,FL,334846543,Proprietary,170,604337,168,878163,0,0,14,72119,0,0
4088300,WESTMED COLLEGE,CA,951282530,Private-Nonprofit,16,51099,17,86562,0,0,3,43350,0,0
4089400,CCI TRAINING CENTER,TX,760114857,Proprietary,13,39652,13,64805,0,0,0,0,0,0
4092400,MAKE-UP DESIGNORY,CA,915021322,Proprietary,54,148864,61,176428,0,0,28,474347,0,0
4093300,ACADEMY OF NATURAL THERAPY,CO,806313425,Proprietary,6,10179,9,40389,0,0,0,0,0,0
4095300,KING'S COLLEGE (THE),NY,100041603,Private-Nonprofit,232,1024535,230,721245,0,0,39,688803,0,0
4096300,CHARLESTON SCHOOL OF LAW,SC,294020535,Proprietary,0,0,0,0,283,5687560,0,0,248,6463553
4100300,DENMARK COLLEGE,IN,464105310,Proprietary,36,106242,36,88342,0,0,4,13431,0,0
4100400,TAFT UNIVERSITY SYSTEM (THE),CO,802275172,Proprietary,2,11000,2,14000,43,680219,0,0,4,78917
4101300,CAROLINA SCHOOL OF BROADCASTING,NC,282148085,Proprietary,4,6984,4,9977,0,0,0,0,0,0
4102300,NEW AGE TRAINING,NY,100014006,Proprietary,31,89565,31,41582,0,0,0,0,0,0
4104300,ACADEMY DI CAPELLI,CT,64920000,Proprietary,10,23000,10,28889,0,0,1,900,0,0
4105400,PENSACOLA SCHOOL OF MASSAGE THERAPY & HEALTH CAREERS,FL,325047337,Proprietary,29,78214,32,49145,0,0,0,0,0,0
4106300,PALM BEACH ACADEMY OF HEALTH & BEAUTY,FL,334032130,Proprietary,36,70182,35,95344,0,0,2,5600,0,0
4110300,UNIVERSITY OF MANAGEMENT AND TECHNOLOGY (THE),VA,222091609,Proprietary,23,79330,24,101110,10,65850,1,3265,0,0
4111300,WEST HILLS COLLEGE LEMOORE,CA,932459248,Public,79,297387,69,327091,0,0,0,0,0,0
4112300,LOUISIANA CULINARY INSTITUTE,LA,708164109,Proprietary,27,97468,27,114181,0,0,17,239623,0,0
4113300,LEBANESE AMERICAN UNIVERSITY,,1102-2801,Foreign-Private,29,131690,25,88660,1,16148,5,58201,0,0
4114300,NEVADA STATE COLLEGE,NV,890029455,Public,976,3777445,907,4711887,0,0,3,33002,0,0
4114400,INSTITUTE OF WORLD POLITICS (THE),DC,200361464,Private-Nonprofit,0,0,0,0,44,721600,0,0,31,557050
4114500,VALLEY COLLEGE OF MEDICAL CAREERS,CA,913042354,Proprietary,22,66529,22,105871,0,0,2,6760,0,0
4115300,COACHELLA VALLEY BEAUTY COLLEGE,CA,922534501,Proprietary,21,34991,0,0,0,0,0,0,0,0
4115600,MAYFIELD COLLEGE,CA,922347014,Proprietary,71,227942,71,329821,0,0,13,55791,0,0
4115700,REGINA'S COLLEGE OF BEAUTY,NC,281102831,Proprietary,16,40486,16,58594,0,0,0,0,0,0
4116300,EDHEC BUSINESS SCHOOL,,59057,Foreign-Private,0,0,0,0,7,143500,0,0,4,134777
4116600,TAYLOR COLLEGE,FL,344208714,Proprietary,0,0,0,0,0,0,4,33552,0,0
4116900,DIGRIGOLI SCHOOL OF COSMETOLOGY,MA,10894623,Proprietary,11,30179,13,55696,0,0,2,7287,0,0
4117300,DAYTON SCHOOL OF MEDICAL MASSAGE,OH,454291111,Proprietary,38,122325,40,179902,0,0,8,63778,0,0
4117400,MILWAUKEE CAREER COLLEGE,WI,532224305,Proprietary,21,62098,22,76371,0,0,0,0,0,0
4117600,LARRY'S BARBER COLLEGE,IL,606282322,Proprietary,1,2229,0,0,0,0,0,0,0,0
4117700,"MONROE 2 - ORLEANS BOCES, CENTER FOR WORKFORCE DEVELOPMENT",NY,146241119,Public,2,4790,3,11821,0,0,0,0,0,0
4117900,CHAMPION BEAUTY COLLEGE,TX,770683569,Proprietary,4,12833,4,21278,0,0,0,0,0,0
4118300,NORTHCOAST MEDICAL TRAINING ACADEMY,OH,442404174,Proprietary,50,148905,52,242438,0,0,8,55988,0,0
4118400,CHICAGO ORT TECHNICAL INSTITUTE,IL,600773210,Private-Nonprofit,12,32743,15,60526,0,0,0,0,0,0
4118600,ACADEMY OF COSMETOLOGY,WI,535483307,Proprietary,5,22500,4,15318,0,0,0,0,0,0
4118700,AMERICAN BUSINESS & TECHNOLOGY UNIVERSITY,MO,645062961,Proprietary,4,15750,5,31500,0,0,0,0,0,0
4118800,NEW YORK FILM ACADEMY,CA,915054068,Proprietary,150,546442,154,557873,56,1127968,66,2022860,45,1199833
4119000,EASTERN WEST VIRGINIA COMMUNITY & TECHNICAL COLLEGE,WV,268360000,Public,116,360395,91,152828,0,0,0,0,0,0
4119100,TECHMISSION,MO,641091845,Private-Nonprofit,9,22200,6,13200,0,0,0,0,0,0
4119200,EAGLE ROCK COLLEGE,CA,900411006,Proprietary,10,35000,11,61500,0,0,2,15030,0,0
4119400,AVEDA INSTITUTE - SOUTH FLORIDA,FL,333280000,Proprietary,47,141322,46,183547,0,0,6,38215,0,0
4119800,GDS INSTITUTE,CA,902802072,Proprietary,5,15737,3,9000,0,0,0,0,0,0
4120300,HEALTH AND STYLE INSTITUTE,NC,272653114,Proprietary,80,204135,80,252845,0,0,6,34521,0,0
4120400,PAUL MITCHELL THE SCHOOL MIAMI,FL,331560000,Proprietary,19,51915,19,72462,0,0,5,47861,0,0
4120900,ARIZONA CULINARY INSTITUTE,AZ,852594939,Proprietary,16,55500,15,74000,0,0,5,84229,0,0
4121000,MYCOMPUTERCAREER.COM /TECHSKILLS,IN,462683161,Proprietary,28,81910,25,114877,0,0,2,21048,0,0
4121100,ELEVATE SALON INSTITUTE,MI,480363591,Proprietary,9,15022,6,18294,0,0,2,10465,0,0
4121200,INSTITUTE OF TAOIST EDUCATION AND ACUPUNCTURE,CO,800271028,Private-Nonprofit,0,0,0,0,15,293100,0,0,8,58419
4121500,COLUMBIA SOUTHERN UNIVERSITY,AL,365613815,Proprietary,2320,6783916,2521,10190723,1238,9548624,0,0,11,85010
4122300,GRANTHAM UNIVERSITY,KS,662195105,Proprietary,1439,3826453,1392,5443584,159,1585125,4,7725,0,0
4124100,ELITE COLLEGE OF COSMETOLOGY,TN,383511431,Proprietary,10,23017,7,9984,0,0,0,0,0,0
4124500,MYCOMPUTERCAREER.COM /TECHSKILLS,OH,430820000,Proprietary,34,104832,33,156520,0,0,5,46759,0,0
4124700,AMBRIA COLLEGE OF NURSING,IL,601923712,Proprietary,6,3870,6,6490,0,0,0,0,0,0
4125000,GENTLE HEALING SCHOOL OF MASSAGE,NJ,85123600,Proprietary,3,5166,3,8090,0,0,0,0,0,0
4125100,MONTESSORI CASA INTERNATIONAL,CO,802307106,Private-Nonprofit,1,3500,1,1775,0,0,0,0,0,0
4125400,PAUL MITCHELL THE SCHOOL AUSTIN,TX,787595690,Proprietary,13,39954,13,46471,0,0,7,28378,0,0
4125500,MANUEL AND THERESA'S SCHOOL OF HAIR DESIGN,TX,778033236,Proprietary,4,10924,4,23500,0,0,1,11839,0,0
4125600,CAREER SCHOOL OF NY,NY,103012416,Private-Nonprofit,9,19250,11,14044,0,0,0,0,0,0
4126000,PAUL MITCHELL THE SCHOOL CLEVELAND,OH,440873107,Proprietary,24,69898,25,98665,0,0,4,26478,0,0
4126400,CHAMPION INSTITUTE OF COSMETOLOGY,CA,922647458,Proprietary,2,5390,1,2363,0,0,0,0,0,0
4126900,ACADEMY OF CAREER TRAINING,FL,347414644,Proprietary,7,15749,9,20027,0,0,0,0,0,0
4127100,"UNIVERSITY OF CALIFORNIA, MERCED",CA,953435001,Public,2610,10624430,1571,4370793,55,796293,440,5373968,0,0
4127200,VICTORIA'S ACADEMY OF COSMETOLOGY,WA,993363826,Proprietary,7,22981,7,27756,0,0,0,0,0,0
4127300,COLUMBIA COLLEGE,VA,221822214,Proprietary,1,1750,0,0,0,0,0,0,0,0
4127400,DIGITAL MEDIA ARTS COLLEGE,FL,334873511,Proprietary,45,167307,45,146118,9,98908,15,90016,0,0
4127500,CDE CAREER INSTITUTE,PA,183729034,Proprietary,3,7000,3,8935,0,0,0,0,0,0
